"fire_year","fire_number","area_m2","geom"
1919,"27","7161460.25670856","0106000020BD0B000001000000010300000001000000320000006891EDDC5FBA3241250681D5E5DA264191ED7C1FA8B932410E2DB25D64D92641986E1223BEB83241295C8F0213D7264146B6F3BDE2B7324117D9CEF79AD5264179E9269173B732416ABC74531ED526412506813586B73241A4703D0AA1D42641F2D24D22E3B7324177BE9F5A37D426413BDF4F2D3FB83241560E2DB2F3D326417D3F351E96B83241C976BE5FE2D32641DD240641BAB93241A8C64B370CD32641F0A7C6EB2FBA3241CDCCCC0C72D2264152B81EC57FBA32411283C04A42D1264191ED7CBF81BA324179E9267144D02641333333939BBA3241C3F5281C3CCF26410C022BE78BBA324148E17A943ECD2641666666E682BA3241AE47E17A74CB26410C022B47BABA3241D7A370FD15CA26415EBA494C6FBB324139B4C836C3C82641A8C64B77E7BC3241D122DB79B5C72641F4FDD458F3BD3241448B6C67A8C7264121B072A873BE3241022B871642C726416891ED5C45BF3241C520B0B26CC52641DBF97EAAEEBF3241B29DEFE718C4264146B6F39D73C032416ABC74939DC12641E5D0223BCFC03241A4703D4A77BF264123DBF99E20C13241FED478A9B5BD264139B4C8B64CC13241E7FBA9B193BD26410AD7A3B0A1C13241CDCCCC4C80BE2641F6285C6FD8C132410681954337BF26417593180444C232411D5A64FBA6BF264166666606EFC23241986E124303C026418B6CE77B00C432410E2DB29D01C12641560E2D32B9C4324183C0CA6102C32641448B6C67D8C432412FDD24465CC42641448B6CA7F7C43241F0A7C64B5BC62641DD240661FCC43241D578E96629C92641E5D0225BDBC43241BA490C0207CC26416F12830070C43241E92631C82BCE2641B6F3FD34F5C332417B14AE479DCF2641DD24066151C33241F2D24D2257D126414C378961D2C23241A245B6F3D4D2264189416025E9C13241F6285C0FA8D4264108AC1CDA92C1324148E17A1445D52641A245B6B3CCC032412FDD24C67AD72641C3F5281C54C03241FA7E6ABC38D92641621058D938BF3241B81E85AB33DB2641EE7C3F352ABE32412506819564DC26414E6210386BBC3241F4FDD438D3DC2641C520B0125CBB3241D7A3707D21DC26416891EDDC5FBA3241250681D5E5DA2641"
1919,"27","1732821.00388892","0106000020BD0B0000010000000103000000010000002C00000054E3A59B6EEF324177BE9F9ABF5F26413D0AD7E322F03241CFF75363B45F2641736891AD98F032411283C08A945F2641FCA9F1F2F8F032416DE7FB69036026418195432B15F13241F0A7C68B8860264104560EAD12F13241BE9F1AAFED6026411058399400F13241BE9F1A2FA86126414E62103802F13241CBA145361C622641BA490CA225F1324185EB5178EA622641666666662DF1324185EB51F8D2632641E7FBA9D114F13241560E2D72276426418FC2F5E8F0F03241B29DEFE7236426412731080C81F03241894160650A6426412731084C00F032410C022BC7C363264196438B4C8CEF32413D0AD7639B632641000000C082EE3241AE47E13A9E632641AE47E11A4EEC324108AC1C9AF763264189416045E5E93241C3F528DCBF64264117D9CE97A8E832412FDD244606652641A01A2FFDF3E7324148E17A14206526417F6ABCD41BE73241560E2DF2276526411F85EBD1C3E63241560E2DF2D66426413F355EDA88E63241F2D24DE23164264139B4C8D65FE632418D976E928E632641EC51B83E27E632413D0AD7A340632641B81E856BD4E532419CC42030D3622641B6F3FD747DE5324177BE9FDA56622641DD24062142E5324191ED7C3FC0612641AC1C5AE41CE532419EEFA7463A612641FED47869CAE4324160E5D062BE6026416DE7FBC99AE43241022B87567160264160E5D062A1E43241B6F3FD141B6026411D5A647BE6E43241AC1C5A64D95F2641508D978E36E63241F6285CCF5A5F2641BE9F1ACFBBE73241E17A146EFE5E2641448B6CA7E9E8324139B4C876F05E26415C8FC2358AE93241C3F5289C2B5F26413108AC1CD1EA324108AC1CDA24602641D34D62F097EB3241E17A14AEBA60264196438BEC30EC3241C520B032BB60264175931804B9EC32417D3F359E8E60264121B072887CED3241508D976E3C6026414E6210585BEE32415C8FC275DE5F264154E3A59B6EEF324177BE9F9ABF5F2641"
1919,"27","6105724.96383782","0106000020BD0B0000010000000103000000020000004E000000F6285CCFB03736411B2FDDE47CF722417F6ABCD457383641F0A7C6CB90F72241E7FBA931E4383641105839B480F7224185EB5118B93936412B8716D97DF722412B8716B9A23A3641105839F469F72241355EBAA9F43A36419A9999992CF72241BE9F1AAFE53A364177BE9FDA8EF722410C022B87AE3B36418195430B89F72241AAF1D2ADEC3B3641D9CEF7D31DF82241CFF753831E3C3641A01A2F5D26F822410AD7A390393C3641000000C0F8F722418B6CE77B403C3641C74B37094BF722412FDD24C6513C3641A4703D8AE8F62241E3A59BA4913C3641C520B032C2F62241355EBAA9D63C3641560E2D322AF62241B6F3FDD40F3D3641986E12430EF62241250681F54B3D36414A0C022BA8F52241022B8716793D364177BE9F5A92F52241C520B0F24E3E3641BE9F1AEF7AF522414E621038ED3E36415A643BDF97F522411D5A64BB6C3F3641C976BE9FC1F52241E7FBA991693F3641AAF1D28DCFF522413D0AD7A3723F36418B6CE73B57F62241B4C8761EA63F3641BE9F1AAF29F72241DD240681DD3F364179E926B1A6F72241FED4786978403641986E1283C5F8224196438B0CF14036419A9999597DF922411058393407413641A01A2F1D9FF92241B07268F17541364121B07228DCFA22411B2FDD448D4136413108AC9CBCFB22413789416092413641068195C362FD2241B6F3FDF47D413641C520B0F2DDFE22410C022BA755413641295C8FC2F5FF22416891ED5C4C4136416F1283C00F0023410E2DB21D2F41364148E17A94610023416ABC7453FB403641448B6CE79C00234179E92631D8403641F853E325C500234191ED7C9FB4403641AC1C5AE4ED0023419EEFA7861A3F36417D3F355EF40223415EBA49CC873E36418195434B02042341C1CAA165F63D36413F355EBA6D0423411B2FDD042B3D3641F853E325D8042341E5D0225B8B3C3641022B87D6EA042341D9CEF793E738364177BE9F5A4A04234179E92691AB3636418716D98ED803234100000060983536413D0AD7E39C032341EC51B81EA6333641295C8F42FF02234196438B0C8532364196438B6C1E0223411283C04ABF3136411B2FDDA4CA01234160E5D0A2053136411F85EB1136012341D9CEF7739C3036418D976ED289002341F6285C2F573036414A0C02ABEDFF224123DBF9FEED2F36417368916D41FF2241AC1C5AA48D2E3641F853E3A582FD224110583974E72D364162105879AEFC2241EE7C3FF5202E36418D976E52B8FC224193180456AF2E3641022B871653FC2241CDCCCCCC752F3641FA7E6AFC72FC22414C3789212B3036413D0AD723E3FB2241DD2406C1C0303641DD2406C1FAFB22416F1283E0093136413108AC5C21FC2241EC51B8BE4C323641986E1283D9FB2241B81E85EB80333641CFF753232BFB22411B2FDDC42F3436416666666602FA22410E2DB25D8634364183C0CA2193F92241D9CEF7B3F8343641986E12435BF92241448B6CA7CE3536411B2FDD64B5F822411058395413363641E17A14AEC2F822419EEFA7068D3636418716D9CE15F922417D3F357EBF363641C74B374904F92241A8C64B97CA36364114AE472194F82241D7A3703DA43636419A99995905F82241819543EBC0363641736891EDBDF7224110583954FA363641B29DEF27AEF72241C3F528BC2F3736418FC2F5E8DDF722415C8FC2956E3736415C8FC2B5E7F72241EC51B89EC6373641F0A7C68BD1F72241F6285CCFB03736411B2FDDE47CF7224110000000BA490CA2C83A3641F853E3250BFC2241B81E852B743A3641E926318848FC2241AE47E1BAEC393641986E1283AFFC2241D7A3709DD539364152B81E850EFD22414E6210D8D23936415C8FC2755AFD2241000000A0E9393641C3F5289C90FD2241A8C64BF7E23A36413789416038FE224196438B4C463B364154E3A59BDEFE2241F853E325853B36418FC2F568E8FE2241D578E9E6A63B364160E5D062B0FE2241295C8F82B23B3641B29DEF2728FE224179E92691A43B364139B4C8B6B5FD2241B0726831733B36415839B40816FD2241E17A140E553B364160E5D0E254FC22417D3F35FE073B3641A69BC4E0FCFB2241BA490CA2C83A3641F853E3250BFC2241"
1919,"28","428611.887720352","0106000020BD0B00000100000001030000000100000025000000F6285C0F4D4F35416891ED7CDF461E41295C8FC2084F3541B6F3FDD42A461E41A69BC460004F3541DBF97EEA38451E41894160E50A4F35413F355E3AC1431E41B0726851134F3541D34D62100D421E41D9CEF7731D4F3541EE7C3F35A9401E41D9CEF793234F354123DBF9FE6B3F1E41AE47E11A3A4F3541448B6C67D33E1E41190456AE6C4F3541643BDF4F7F3E1E41E7FBA951AA4F3541A01A2F5D923E1E4152B81E2501503541022B8716D53E1E416DE7FB89715035414A0C02AB333F1E41F0A7C66B3F5135410E2DB29D76401E4183C0CA418551354100000000DC401E41713D0AF7BC5135412B8716D978411E41333333D3E05135410000008023421E4191ED7C5FDD513541736891EDD5421E41F0A7C6CBCB5135414260E5D0BF431E41EC51B87EC9513541E3A59BC436441E415A643BFFCA513541BA490C823A451E41F0A7C68BD3513541C74B3709CC461E41000000E0CB5135415EBA498C58481E418195432BC1513541EC51B89E30491E413F355E9AB3513541A01A2FDDF3491E41BA490C4267513541986E1283DF4A1E41355EBA49455135419EEFA7C6244B1E41BC7493F819513541EE7C3F35534B1E41643BDF2FF050354193180456324B1E419EEFA7E6D0503541FCA9F1D2EC4A1E41C74B37899E503541F4FDD4788D4A1E417593180480503541643BDF4F204A1E413BDF4F2D645035415A643B5F28491E418B6CE71B34503541B072681152481E412DB29DEF1E503541B4C876BEFB471E41F6285C2FEC4F354185EB5138B0471E416F1283E0A34F35411058393422471E41F6285C0F4D4F35416891ED7CDF461E41"
1920,"188","1116952.44282899","0106000020BD0B0000010000000103000000010000001A000000B0726851CCF93841DD2406C13E662341D578E98647FA38411B2FDD647F6623411B2FDDA4B0FA38414E6210D8FD662341A245B67341FB3841560E2DB24D682341C520B03272FB3841F853E3E56E692341931804D680FB3841FCA9F1527C6A2341C1CAA1E569FB3841819543CBE36B234160E5D0A233FB38414A0C02EB0B6D2341FED478A9CCFA3841C3F5289C276E2341B4C8767E31FA384160E5D0A2FE6E2341C3F528FCBDF9384179E926F15A6F234154E3A5FB36F93841C74B37C9646F2341A245B6939EF838419A9999D9326F2341643BDF6F1CF83841EE7C3F75F06E23416F1283004DF738412DB29DAF906D2341F4FDD4D80AF7384196438B6CA26C23415EBA490CE1F63841EC51B85EBA6B2341894160C5E3F638417B14AE077A6A23414260E590EFF63841DF4F8DD7C0692341DD2406C11CF7384108AC1C9AB7682341250681F569F73841A245B673AB67234108AC1CFAC9F7384121B072A8FC6623418716D9EE47F83841CFF753A36B662341AC1C5AC4BAF838415C8FC2351A6623415A643B1F61F93841BC74935818662341B0726851CCF93841DD2406C13E662341"
1919,"28","743580.194757059","0106000020BD0B0000010000000103000000010000003B000000D578E966C23A2A4177BE9F7A201C3041D9CEF713573A2A418FC2F568C51B3041B0726851CE392A419EEFA746571B30415839B44863392A4125068115011B30412DB29D2F0C392A41295C8F62DB1A3041E5D0221BE6382A41D578E9A6971A3041C74B3789A5382A413D0AD7E3141A304160E5D0A2A1382A4160E5D082D51930411F85EB11BC382A41333333D3B7193041E9263108FE382A41B29DEF8799193041105839F48F392A41C1CAA1A58819304137894160233A2A4175931824901930410AD7A3F0BD3A2A41CDCCCCECAF1930412731082C323B2A41E7FBA9D1E3193041F2D24D62723B2A4146B6F3FD041A304108AC1C1A9E3B2A41068195A3481A30416F1283C0E53B2A413F355EFA861A304114AE47214B3C2A41295C8F42DD1A3041BA490C42EC3C2A41AAF1D24D681B30418716D94E5F3D2A411283C06AE51B30417D3F359ECA3D2A41D7A3707D401C304154E3A55B113E2A4148E17A34701C30418D976E52BE3E2A41D7A3701DA81C30417B14AE87273F2A419CC42010E11C30412FDD240659402A417D3F35DE421D304152B81E4593402A4183C0CA415F1D30411904564E90402A41BC7493388B1D30419CC420F08D402A41F6285CEFC01D30414E621058A3402A41190456CE091E3041448B6C67E7402A416891ED5C6A1E30410681954335412A4123DBF95EB21E30412B87161970412A4160E5D082D81E3041295C8F8229422A41BA490CC2231F304177BE9F5A82422A4185EB51B8661F3041DD2406819C422A4114AE47E1A01F304121B07228C0422A41D7A3709DBD1F3041B29DEF2746432A41068195E3FF1F3041B29DEF67BC432A4196438BEC552030415A643B1FCF432A411283C0EA72203041AE47E1FAB4432A419A99997995203041DD2406817F432A41022B8716C72030418B6CE7BB20432A413BDF4F0DDC2030413BDF4F8DA4422A41560E2DF2DD2030418B6CE73BF8412A41D578E9C6AF203041FED478A927412A41000000205B203041F853E32546402A418B6CE7BB062030418195438B8B3F2A410E2DB2FDA71F304121B072A8173F2A41713D0AF7781F304154E3A55B7B3E2A41B81E85EB3B1F3041508D976EFF3D2A41E5D022FBE51E30417B14AE87963D2A415839B4E8B11E30416DE7FB69423D2A410E2DB23D601E3041295C8F42123D2A411904562E301E3041F853E3E5BF3C2A415EBA490C9F1D3041B29DEFE77D3C2A415A643B9F601D3041B81E85AB353C2A41E9263188181D30411F85EB51F93B2A4152B81E05DA1C3041EE7C3FB5433B2A416ABC7473711C3041D578E966C23A2A4177BE9F7A201C3041"
1919,"28","1704184.09457571","0106000020BD0B00000100000001030000000100000081000000A69BC4007E0339418195434BD8C221414E6210B85B033941022B871622C321417B14AE87430339417B14AEC743C321416DE7FB292D033941508D97EE62C321415C8FC23514033941105839749EC321411F85EB711103394152B81EC5A3C321418195436B090339416ABC74D3B3C32141295C8FE2FB023941B29DEFE7CEC32141B29DEF87FA023941448B6CA7D1C32141DBF97E6ADF0239413108AC5C09C421414E621058B4023941713D0A174BC42141621058598D0239416666666681C421416DE7FBC985023941E17A14EE8BC421418716D9AE85023941B81E852B8CC421411B2FDD2484023941C520B0728FC42141E17A14CE6A0239419A999959C5C4214100000000610239415C8FC235DAC42141068195E33E023941E3A59B442BC52141000000E02A023941B6F3FDD45AC52141D7A3703D01023941C1CAA1C5BDC52141E17A140EE9013941448B6C67F3C52141295C8FA2C7013941068195833DC62141F4FDD418B3013941355EBAC960C62141E5D022DBAB013941621058396DC621414A0C02EB9F0139414E62109889C62141A4703D0A97013941560E2DB29EC62141713D0A3779013941AE47E1BAEEC6214191ED7C7F6E0139410E2DB25D16C721413108AC5C6B013941A8C64BF721C72141F853E3E55C0139418B6CE7BB96C72141333333133F013941C1CAA1C5E6C7214177BE9F9A3701394148E17A94EFC7214191ED7C7F200139416ABC74D30AC8214175931884F0003941621058792AC8214108AC1CFACA003941759318C44CC821414E621098A00039413F355EBA83C82141DD2406E1640039415EBA490CEDC8214160E5D002620039414260E510F2C82141F2D24D2239003941D34D629039C92141F0A7C66BFDFF384160E5D0E2A2C92141068195A3D8FF3841DBF97E2AF1C9214133333353D3FF3841F0A7C6CBFBC92141BC749358C0FF3841295C8FC221CA214117D9CE77B5FF3841BA490C021FCA21411D5A64BB9BFF384191ED7C7F18CA21413108AC9C8FFF3841508D976E15CA21410E2DB2DD83FF38411058397404CA21416666668658FF38418716D9CEC5C9214177BE9F9A2EFF3841621058B94DC92141A245B63301FF3841BA490CC2D4C82141E3A59B84CDFE3841BA490C424FC821419A999959A4FE38418FC2F52803C821416891EDDC7BFE3841C74B3749ACC721414E62105863FE3841E5D0229B38C72141B29DEFE753FE38417D3F351EDDC621411283C08A36FE3841C3F5281C7EC6214139B4C89633FE38412DB29DEF04C62141355EBA0939FE38413F355EBAAEC52141B29DEF874EFE38416210587972C5214196438BAC74FE3841CFF753A30EC52141355EBAE9B5FE3841C3F528DC85C421417368914DE9FE38418D976E5230C42141643BDFAF13FF384108AC1C5AF9C321410AD7A33040FF3841D34D62D0D8C32141E7FBA9D177FF38411B2FDD24B0C3214179E92691A3FF3841C976BE9F63C32141DBF97E0AD2FF38416F128300ECC221416F1283A0EBFF38412B8716196FC22141355EBAA9FCFF38417F6ABCB461C12141F0A7C6CB02003941D122DBB900C12141C3F5289C0900394117D9CEF794C02141F2D24DA224003941C1CAA14539C02141C1CAA1E5430039410AD7A3700AC021416891ED9C760039419CC420B0BFBF2141643BDFCFAC0039414260E5D075BF21416DE7FB89E8003941000000800CBF21410AD7A310190139418716D98E74BE21413108ACBC2D013941B0726891D5BD2141DD240641470139418FC2F5E821BD2141D122DB3949013941FCA9F1D2CABC2141295C8FC249013941E926318852BC21417B14AEE7580139416891EDFCD2BB2141E7FBA9F17C0139411D5A64BB58BB2141736891ADB80139412731086CEFBA2141CFF75303FA01394104560E6D9DBA21416ABC74F34002394123DBF9BE62BA21417B14AE478702394108AC1C9A69BA2141B81E850BCF0239414A0C02AB91BA2141736891ED18033941B81E852BD0BA21419CC4209063033941B29DEFA73ABB2141A01A2F1DB30339418B6CE73BC7BB214196438B4CF3033941D9CEF7132FBC21414E6210B8290439416F12838089BC2141250681956A043941FCA9F192E6BC21413D0AD7C3AA0439412731086C4EBD2141C74B37A9F2043941C1CAA105E4BD21412FDD24E61B053941448B6CE766BE21418B6CE79B3105394179E926F1CEBE21415EBA49AC3F053941D7A370FD3FBF214177BE9FBA36053941F6285C4F95BF214183C0CAA132053941CBA145F6D5BF214160E5D0423F0539413BDF4FCD25C02141022B87F63D053941C3F5281C72C021410000008038053941D34D6250C8C02141273108AC34053941DD240601D6C02141DD2406A12105394108AC1C1A1AC12141A245B6B306053941560E2DB23DC12141DD2406E1FE043941C74B370948C12141D34D6250D7043941EC51B8DE70C1214152B81E25CA043941CBA145767EC1214123DBF9BEBA04394177BE9F5A8EC12141643BDF2F930439419A999959DAC12141DF4F8D77920439418B6CE7BBDBC12141D34D62306A0439413108AC1C29C22141B07268515D0439410AD7A3B047C221417D3F355E55043941D9CEF7935AC22141D122DB19360439418941606589C221414260E59019043941A01A2F1D8DC2214166666686160439414E6210588CC2214121B0722808043941105839B488C221413BDF4F2DE10339419EEFA7C689C221413D0AD763D60339414C3789C18BC2214191ED7C1FC8033941378941608EC221418FC2F588C30339414260E59092C2214121B072A8A3033941B81E85ABAFC22141A245B693A203394121B072A8B0C22141355EBAA987033941448B6C67C7C221413BDF4FAD84033941736891EDC9C22141A69BC4007E0339418195434BD8C22141"
1919,"29","15383931.1789813","0106000020BD0B00000100000001030000000200000062000000F853E365D86A3241E7FBA931EDB82641B6F3FD94D76A324148E17A1402B926411D5A641B356A3241AC1C5AE48AB7264117D9CE3764693241000000808DB62641EC51B8BE356832417D3F355EDBB4264146B6F39DED66324117D9CEF765B32641F4FDD4B83D663241FCA9F1929AB22641FED478A9E4653241508D97EEF5B12641F4FDD418A96532414260E51044B12641BA490CE255653241E92631C870B02641B6F3FDB40D653241FCA9F1925FAF2641E17A144ED9643241B072685140AE264160E5D042C7643241D7A3703D14AD2641713D0A17B964324114AE47A117AC2641508D978EC3643241A69BC4600DAB2641E17A144EE964324123DBF9FE77A92641D578E966F764324133333333C1A726410681954331653241931804160EA62641931804D6506532418195430BB7A426414C37898176653241A01A2F5D0DA42641E7FBA9D1CB653241931804D696A3264117D9CE7737663241F4FDD47880A326418195438BB9663241B6F3FD94DEA226418B6CE79B3D67324125068195DEA1264114AE47419467324148E17A5429A126413BDF4FCDBE6732411F85EB1180A0264108AC1C9AE2673241B07268D1489F2641E3A59B84046832416891EDFC839D2641D9CEF753506832412FDD2446359B2641EC51B89E966832412FDD248605992641295C8F42F26832410000000065972641894160C5696932410AD7A3B005962641250681551C6A3241105839F48B942641F0A7C6AB446B3241D34D6210ED922641508D974E616C324123DBF97EAB91264191ED7C3F616C324152B81E05AD91264177BE9FFA656C32413D0AD7A3AB9126418716D96E7F6C3241F4FDD4F89E91264191ED7C9FA96C32418716D90ED1912641000000E0E66C3241355EBA8934922641355EBAC93A6D3241986E1283E892264108AC1C7AD16D324175931804E1932641D34D62D07C6E324160E5D0228895264185EB5138B96F3241F6285C0F7F96264121B0728867703241CDCCCC0C99972641B6F3FD74F570324117D9CEB76198264196438B8C05723241A01A2F5D509A26412731086CA8723241D7A370FDB79B26416891ED3CDA72324108AC1C1A699C2641643BDF0FF37232414C378981379D2641355EBA2903733241C1CAA105D69D2641C74B37E92A733241D7A370FD959E264139B4C8D66F7332417F6ABC74589F2641B81E850BAC733241C74B3709EB9F264152B81E05147432417D3F355E81A0264179E926B19C7432413108AC5C59A126416F12838024753241E17A146E3CA3264110583974E5753241E3A59B443FA6264104560EEDFE753241643BDF4FEEA626412506811500763241759318449BA72641D122DB79EF75324137894120F8A7264191ED7C5FE1753241C520B032C3A826415839B4E8EA753241AE47E1BAAFA92641713D0AB704763241713D0A174FAA26412731082C1D7632410AD7A3302DAB2641AAF1D2CD197632411283C00ACAAB264154E3A59BFE753241F2D24D2231AD2641355EBA09DB753241D578E9A658AE2641643BDF4FB6753241CBA14536D3AE2641105839B46B753241A69BC4601BAF26416DE7FB691F753241F4FDD4F8B1AF2641CDCCCC6C5B7432418B6CE7BBCBB02641FED4786990733241E7FBA93167B12641C3F5281C587232418D976E5267B2264121B07288F3713241A01A2FDDFBB22641B4C8769E8D713241448B6C27CFB32641643BDF6F6D713241B6F3FDD459B426411283C06A69713241F6285C0F16B52641B81E85AB5A7132410681958300B62641B81E854B3571324139B4C8769AB626412FDD2426FD703241F2D24D6213B72641DD24064198703241378941A0B7B72641B6F3FD945A7032414C3789814FB826418716D96E20703241F0A7C68B26B92641250681F5E76F3241B29DEF27AFB92641EE7C3FB59A6F3241E5D022DB74BA2641E5D0227B6F6F32417F6ABC743DBB264108AC1C3A5E6F3241333333B3B9BB2641E3A59B643E6F3241A245B6B334BC2641355EBAC90B6F324104560EAD8EBC2641621058F9B26E3241A8C64BF7C5BC26414260E5501B6E3241C520B032E8BC2641A69BC420256D32419CC420B084BC264183C0CAA1196C324139B4C8F691BB2641E7FBA951A76B3241068195431ABB2641BA490CE25C6B32418716D9CE76BA2641AAF1D28DEE6A3241F2D24DE242B92641F853E365D86A3241E7FBA931EDB82641090000000E2DB25D106B3241B29DEFA7D1B0264148E17A74046B3241000000809EB02641A01A2F9DB96A3241448B6C2798B02641DF4F8D178D6A32412B871699E0B026416DE7FB69826A3241105839348EB12641643BDFAF986A32415C8FC2750EB226414260E590D16A32415839B44813B226415C8FC235006B3241D122DBB966B126410E2DB25D106B3241B29DEFA7D1B02641"
1919,"296","253512.387768999","0106000020BD0B00000100000001030000000100000016000000C1CAA1256AA03241DBF97E6A04341D41CBA145F649A03241D578E9A68F341D411F85EBF1F49F3241B29DEF27CD351D41B81E85AB979F3241643BDF4F72361D41E7FBA9915E9F3241621058B986361D41F2D24D621E9F3241FA7E6ABC7B361D413F355E3AB19E3241736891EDB3351D4196438BAC7E9E32410C022B8732351D41FCA9F132509E3241F2D24DE21A341D410E2DB23D2C9E32416DE7FBA9C8321D4177BE9F5A1C9E324179E926B15B311D41B4C8761E1B9E32414260E55000301D417368910D289E3241D7A370BDE32E1D41A8C64B772E9E32410C022B07AC2E1D4177BE9FBA679E3241C976BE1FA82E1D41DF4F8D97179F32418B6CE77B4A2E1D410C022BA7B99F3241295C8FC2562E1D41448B6CA71AA03241E9263108022F1D4154E3A57B40A032415C8FC2F5FF2F1D41DBF97EEA50A03241AE47E17A66311D41986E12036CA03241FED4786988331D41C1CAA1256AA03241DBF97E6A04341D41"
1919,"30","1003975.58119505","0106000020BD0B000001000000010300000001000000340000006F128300FEFF34415A643B5F45AD1F41448B6C079AFF3441D34D62903AAC1F416210587960FF3441508D976EF8AA1F41AE47E1FA50FF3441FED4786928AA1F410AD7A39056FF34417D3F35DEF8A81F411B2FDD2463FF3441333333330FA81F416DE7FB098DFF34412DB29D6FC8A61F41F4FDD458A7FF3441643BDFCFE2A51F413D0AD7E3A5FF3441F4FDD4F805A51F418B6CE7FBA5FF3441643BDFCFD4A31F41EE7C3F75A5FF344114AE4761C5A21F4162105839B0FF34414260E550A8A11F41EC51B8BEC0FF3441022B879614A11F419CC42050D1FF34419EEFA746E89F1F411B2FDDC4DBFF344148E17A14DC9E1F41F853E345F7FF3441250681954B9E1F41B81E85EB34003541B81E85EB199E1F412B8716F9AE0035415EBA490CFA9D1F41986E12A3370135413F355E3A449E1F41F2D24DA2AE0135412DB29D6F349E1F41A69BC460FD013541B81E85EBE59D1F412731084C580235419EEFA7C6EF9D1F41B29DEF27AD0235414A0C022B819D1F41CFF7538300033541CDCCCC4CCE9C1F41CBA14576210335412FDD2406D89C1F41BE9F1A2F360335417F6ABCF4219D1F411B2FDD2481033541448B6C67369E1F41666666E6AD0335410AD7A3F0419F1F416F1283E0C2033541DF4F8D9713A01F416F1283A0CB0335417F6ABC7425A11F4123DBF99ED50335417D3F35DEF3A11F41D578E9C6D1033541F2D24D62EFA31F41A01A2F7DAE0335410AD7A37025A61F413D0AD7C385033541F0A7C64BC1A71F41000000C072033541B81E85EBDBA81F4191ED7C9F5C033541E17A142E9FAA1F4183C0CA415C033541C976BE9F48AB1F415A643B5F650335418195430BB1AB1F41BA490CE262033541A245B6F337AC1F41A8C64B3737033541105839B4B2AC1F41986E12E31D0335413D0AD723CDAC1F41D34D62D0DD023541BC749318EDAC1F41A69BC4C099023541333333B34FAD1F41713D0AF76B02354196438BECA7AD1F4177BE9F9AFC01354108AC1CDADBAD1F415EBA49AC8C0135412DB29DEF98AD1F41666666662B0135416891ED7C27AD1F41BA490CC2EA0035410E2DB29DD0AC1F41BA490C62A300354125068195BBAC1F4162105859710035416F1283C0CEAC1F41A8C64B17330035411B2FDD2422AD1F416F128300FEFF34415A643B5F45AD1F41"
